fecha_publicacion,termino,vistas,url,titulo,hashtags,descargado,text,idioma,polaridad
2024-07-11,lo_bueno_de_huawei,15100,https://www.tiktok.com/@soyrossmendoza/video/7390586926488669446,Huawei diseñó estos audífonos especialmente para gente como yo. ,"#huawei,#huaweifreeclip,#freeclip,#audifonos,#innovacion,#audifonosbluetooth,#review,#soyrossmendoza,#rossmendoza,#tech,#tecnologia",True," y creo estos audífonos especialmente para mí. En varios de mis vídeos les he dicho que prefiero no usar audífonos de gomita para mi día a día, porque se me cae más fácilmente porque me hace sudar la oreja y porque no me gusta no escuchar lo que pasa a mi alrededor o si me están hablando, pero estos son perfectos para mí, los Huawei FreeCli, porque como puedes ver estos audífonos van alrededor de mi oreja y no, no se me caen de hecho se agarran mucho mejor a mis orejas que unos normales, al menos a mí. Además no te tienes que preocupar de si es el derecho o el izquierdo, solitos identifican de qué lado te los pones y ajustan el audio y seguramente te estás preguntando que si al estar por así decirlo sobrepuestos se escuchan bien y es exactamente lo que yo pensaba antes de ponérmelo, pero ya una vez puestos oye son prácticamente como traer unos audífonos completamente normales, se escuchan bastante bien y prácticamente te olvidas de que los tres puestos después de unos 20-30 minutos simplemente desaparecen y pasan a formar como una extensión de ti, tienen carga en el hambre y te dan casi 8 horas de batería por carga. Certificación IP54, conexión dual que en experiencia personal han sido de los más rápidos en cambiar entre un dispositivo a otro, los audífonos que tienen esta función suelen tardar unos segundos en cambiar entre dispositivos y en estos es casi instantáneo y además son muy bonitos, creo que no solo son audífonos sino que se convierten en un accesorio más para tu outfit que queda excelente. Los puedes llegar a encontrar hasta en 2.900 pesos mexicanos pero su precio normalmente anda entre los 3500 y los 4000.",es,NEU
2022-09-08,lo_bueno_de_huawei,4904,https://www.tiktok.com/@tecnotutostv/video/7141072464393637146,Esta increíble este SMARTWATCH ,"#smartwatch,#huaweiwatchgt3pro,#reloj,#tecnologia,#huawei",True," Si estás buscando el mejor smartwatch, debes conocer este reloj. Este es el Huawei Watch Headless Block. Y no solo es uno de los relojes más resistentes al incorporar titanio y cristal de sabidurín en su pantalla, sino que también es uno de los más completos y con mayor autonomía. Pues en este reloj contamos con hasta 14 días de batería con la monitorización de todos los parámetros de salud, porque podemos medir nuestra frecuencia cardíaca, la saturación de oxígeno, tendremos electrocardiograma para ver irregularidades en nuestro corazón, podremos tener la monitorización de un montón de deportes, inclusive natación en mar abierto y por supuesto incorpora GPS y memoria interna para que lleves tu música en el reloj y no dependas de tu teléfono. Si lo deseas también cuenta con alta voces y micrófono para que puedas hacer llamadas telefónicas desde tu reloj. Y por supuesto cuenta con Harmonios, lo que lo hace totalmente compatible con Android y con iOS.",es,POS
2025-01-05,lo_bueno_de_huawei,678700,https://www.tiktok.com/@williamdechina/video/7456409848104733983,"La tecnologia de China está en año 2050, esto es otro nivel, ya saben porque no quieren que usen Huawei? ","#huaweishare,#huaweiharmonyos,#harmonyosnext,#harmonyos,#agentecn,#williamdechina,@Gloria Ho,@Cloud Chen,@AGENTECN",True," Mira, la tecnología china está en otro nivel. Agarramos la imagen, lo soltamos y ahí se queda en otro móvil. Y ahora hacemos otra demostración con el móvil y una tabre que está a tres metros de distancia. Vamos caminando, agarrando la imagen en nuestro mano y aquí lo liberamos y ¡bum! Ahí lo tienes, que loco, ¿no?",es,POS
2023-05-25,lo_bueno_de_huawei,845100,https://www.tiktok.com/@aziel.medinaa/video/7237258143443602694,Superó todas las expectativas. Toma fotografías como un profesional con el ,"#HUAWEIP60Pro,#AppGallery,#tecnologia,#celular,#huawei,#Fotografía",True," ¿Por qué se está volviendo tan famosa la cámara del Huawei P60 Pro? Empecemos con que tiene un rango de zoom de 200x, pero el zoom ahora no compromete la calidad. Tiene la primera cámara de telefoto de ultrailuminación del mundo. Con su modo SuperMacro puedes tomar fotografías de detalles impresionantes a gran distancia. El detalle del gran angular en la cámara frontal es increíble. Este es el mejor modo retrato que he visto. Vean la precisión del color y cómo ajusta el fondo. Su diseño es muy bonito, pero la pantalla viene con tecnología Coulomb Glass, que es casi elástica. Las fotos nocturnas, mira cómo el lugar es sin luz, consigue fotos superiluminadas. Y ahora si te preocupan los servicios de Google, con app gallery de Huawei ya los puedes descargar y utilizarlos sin problema.",es,POS
2024-12-19,lo_bueno_de_huawei,4803,https://www.tiktok.com/@santitechoficial/video/7450145361936616709,Huawei Nova 13 con cámara Selfie de 60MP y batería Super Charge Turbo de 100W que carga al 50% en 10 minutos 😱✅ ,"#huaweimexico,#huawei,#huaweinova13,#huaweinova,#nova13,#huaweinova13series",True," Buscas un teléfono bonito, ligero, delgado, potente y que también tenga muy buenas cámaras para fotografías, entonces el nuevo Huawei Nova 13 podría ser para ti, con apenas 195 gramos de peso y 6.98 milímetros de grosor, cuenta con una pantalla OLED de 6.7 pulgadas con muy pocos bordes y con una taza de refresco de hasta 120 Hz para ver y hacer todo de una manera clara y suave, ya que tenemos el sistema operativo E-MUI 14.2 de Huawei. En cuanto potencia tiene el procesador Kirin 8000 diseñado también por Huawei para un menor consumo de energía junto con 12 GB de RAM y 256 GB de almacenamiento y esto está perfecto para jugar de todo y con unos gráficos bastante buenos. Además cuenta con la tecnología Huawei Super Charge Turbo de 100 watts para que en solo 10 minutos tengamos el 50% de batería. Pero vámonos a las cámaras porque tenemos una cámara trasera Ultra Vision de 50 megapixeles por unas fotos increíbles y muy muy claras. También tiene una cámara macro ultra gran angular de 8 megapixeles donde el ultra gran angular tiene un ángulo de 102 grados de amplitud y el macro podemos acercarnos hasta 2 centímetros. Pero lo más loco es que la cámara frontal es de 60 megapixeles y es ultra gran angular con un ángulo de 100 grados de amplitud por lo tanto las selfies que tomemos van a ser brutales, sobre todo si es una foto grupal. Además podemos usar el modo retrato XZ para que la inteligencia artificial mejore aún más detalles de nuestras selfies y fotografías y como extra es que podemos grabar en 4K también. Si quieres ver más fotos y vídeos que hice con el Nova 13 te recomiendo ver mi vídeo de YouTube o también ver a mi Instagram y no olvides seguirme para más contenido.",es,POS
2024-10-02,lo_bueno_de_huawei,8839,https://www.tiktok.com/@tecnologiaconsebas/video/7421296590985366789,"Este Huawei Watch GT5 es posiblemente el reloj más lindo, potente y preciso de este 2024, la marca ha mejorado en todo! no solo en esta versión base de 46mm si no también en su versión de 42mm y las versiones PRO. 1minuto y 30segundos es muy poco para explicar todas las funcionalidades top de este dispositivo! que será tu mejor acompañante para tu día a día, ya sea para controlar tu salud a profundidad, registrar tus sesiones de entrenamiento, será tu guía con sus nuevas funciones de mapas en pantalla, para lucirlo en una fiesta o evento o incluso para usar con tus outfits más casuales…  y no nos olvidemos de su alta resistencia gracias a sus materiales premium y su batería de hasta ¡14 días de autonomía! que deja por el suelo a la mayoría de relojes inteligentes del mercado. Lo mejor es que es compatible con Android y IOS.  Precio de temporada en Colombia: GT 5: desde $1.099.900 Gratis 2 años de garantía  + HUAWEI FreeBuds 5i GT 5 Pro - 46mm: desde $1.299.900 Gratis: 2 años de garantía  ","@huaweimobileco,#HUAWEIWATCHGT5,#FashionForward,#relojinteligente,#smartwatch,#huawei,#gt5,#huaweigt5",True," El reloj perfecto no existe o por lo menos eso creía hasta que Huawei lo volviera a hacer y es que ha lanzado el mercado en el smartwatch que además de detectar si estás triste, neutral o feliz, tiene un diseño hermoso, casual y elegante con caje y bíceles de acero inoxidable y una correa de cuero color café en esta versión en específico. Pero más allá de esto resalta por número 1 su batería de las mejores del mercado con hasta 14 días de autonomía aprende Apple. Número 2 su sensor renovado Huawei TruSense ahora con su alta precisión y el uso de algoritmos avanzados hará un seguimiento profundo de tu salud y es que es capaz de traquear al ritmo cardiaco, saturación de oxígeno en sangre, temperatura corporal, calidad de sueño, ciclo menstrual y lo mejor de todo tu salud emocional. Número 3 gracias a su pantalla AMOLED supernitiva y su GPS potente podrás tener por primera vez mapas con rutas detalladas en tiempo real para tus ejercicios al aire libre. Hablando de ejercicios tiene más de 100 modos de entrenamiento así que seguro encontrarás tu deporte favorito. Cuenta con certificación IP69K, claro que sí es sumergible, soporta hasta 40 metros de inmersión así que brutal para los amantes de deportes acuáticos. El reloj cuenta con una interfaz muy agradable y fluida, contamos con muchas esferas de reloj algunas personalizables e incluso podemos descargar más desde la Huawei Health que está disponible para iOS y Android. Finalmente contamos con carguinha lámbrica, Bluetooth 5.2 NFC y una bocina de micrófono para recibir y realizar llamadas. ¿Y te preguntarás de qué reloj en específico estamos hablando? Pues te presento el Huawei Watch GT5.",es,POS
2024-06-24,lo_bueno_de_huawei,19300,https://www.tiktok.com/@charlypi/video/7384253035456826630,Huawei Pura 70 Pro y su nueva función de cámara para tomar fotos de objetos en movimiento. ,"#huawei,#huaweipura70,#tecnologia,#celulares",True," Los nuevos teléfonos de Huawei tienen una función de fotografía que no tiene hasta el momento ningún otro teléfono. Se llama fotografía instantánea con la cual no hay forma de que la fotografía salga movida. Y si el objeto se está moviendo demasiado rápido, entonces por inteligencia artificial lo recrea para que te quede súper bien enfocado. Se los va a demostrar. Para esta demostración utilizaré el Huawei PIRU A70 Pro. Vamos a probarlo ahora con gente real. ¿Está todo instantáneo activado? 3, 2, 1. Ahí está completamente estático en el cielo. Salto número 2. Ehhh. ¿Qué tal este salto? Las manos salen perfectamente enfocadas. Parece que no se movió. Siguiente salto. 1, 2, 3. Miren aquí nos tomaron una instantánea de la instantánea con la versión ultra. Y vean también se ve súper cool. Me impresiona de verdad cómo o sea a diferencia de otros teléfonos aquí nada se ve movido y eso que no tenemos tanto sol. Pueden probarlo con personas, pueden probarlo con mascotas que siempre se están moviendo con niños y las fotografías se ven así de bien como les acabo de mostrar. Vayan a mi perfil si quieren ver más de lo que ha salido en los celulares este 2024.",es,POS
2022-05-06,lo_bueno_de_huawei,293,https://www.tiktok.com/@geekzilla.tech/video/7094636671710317829,¿Sabías que puedes activar una ventana flotante en tu smartphone ,"#huawei,#hack,#hacklife,#huaweihacks,#tutorial,#tiktutoriales",True," Si tienes un teléfono de Huawei puedes tener este tipo de ventanas flotantes aquí te enseño como hacerle Tienes que realizar este gesto deslizar desde un costado, dejarlo así unos segundos y aparecerá esta barra, todas estas aplicaciones se pueden convertir en ventanas flotantes solamente tienes que seleccionar alguna de ellas la manera para tener una ventana flotante la puedes hacer grande pueden minimizar, crean baraterra que lo vuelvo y tal o lo pueden cerrar fácilmente desde acá",es,NEU
2020-01-31,lo_bueno_de_huawei,85900,https://www.tiktok.com/@juanfecastrob/video/6788241509322870021,"¿Qué haces más con tu celular: grabar, jugar o tomarte fotos? ¡Yo todas! Y el nuevo ","#HuaweiY9s,#ModoShare",True," Lalalala, whatever, lalalala, it doesn't matter, lalalala, oh well, lalalala, we're going at it tonight!",en,
2024-04-04,lo_bueno_de_huawei,4588,https://www.tiktok.com/@mr.mxtech/video/7354180649785314565,Nuevo Huawei Nova 12 S. ,"#tech,#huawei,#nova,#tecnologia,#snapdragon,#tips,#mrmxtech",True," Este es el iPhone 15 Pro Max y este es un teléfono mucho más económico. Sabías que puedes tener prácticamente la misma pantalla, pero con mucha diferencia de precio, solamente cambia el brillo. Bueno, déjame platicarte un poco más. Y este teléfono azul es el nuevo teléfono por parte de Huawei llamado Nova 12S y cuenta con un procesador Snapdragon 778. Ya no trae una versión Kirin. Cuenta con 8GB de RAM con 3 añadidos de manera digital y también cuenta con lo que les dije al inicio. El panel OLED, algo que no es común en este rango de precios. La única diferencia con el panel del iPhone es por supuesto el brillo máximo ya que solamente cuenta con 1200 nits, que para muchas personas va a ser más que suficiente, especialmente en la ciudad. También cuenta con una clase de refresco de 120 Hz y lo estuvimos probando con varios juegos incluyendo Call of Duty Mobile y corre bastante bien con los gráficos en alto en HD. Pero si lo que más te importa son las fotografías, bueno, cuenta con un sensor principal de 50 mpx, que a pesar de no ser el más premium del mercado, toma fotografías muy decentes como las que están viendo. Por último, otro detalle que debe de tener prácticamente cualquier teléfono económico una buena carga. Y este teléfono se carga de 3% a 100% en tan solo 30 minutos. Trae el cargador incluido directamente en la caja y es de 66 watts. Si quieres conocer más a detalle este Huawei Nova 12S, no olvides checar nuestro video completo en YouTube y si te interesa comprarlo, no olvides seguirnos en Telegram. Ahí te voy a poner el link donde lo vas a poder encontrar. Tú ya conocías el Huawei Nova 12S.",es,NEU
2023-05-25,lo_bueno_de_huawei,97600,https://www.tiktok.com/@josechtv/video/7237289959881837830,¿La mejor cámara en un teléfono? Este es el ,"#HUAWEIP60Pro,#AppGallery,#tech,#josechtv,#tecnologia",True, mejor cámara en un teléfono y es que Huawei nuevamente fue el número 1 con el PES Centa Pro según el DXO Mark. En mi opinión la fotografía siempre va a ser de gustos pero lo que sí te puedo asegurar es que tenemos una gran calidad de imagen y una cámara llena de tecnología nueva y muy pero muy versátil en cualquier escenario. Estamos viendo incorporación de tecnología X-Mash ahora en el modo retrato con diferentes escenarios que puedes estar seleccionando para poder estarte adaptando un poquito más a tu ambiente. El teléfoto es un teléfoto de ultra iluminación que permite que entre mucha más iluminación al momento estar capturando imágenes muy pero muy de cerca la entrada de luz va a ayudar mucho al resultado final. Tenemos un rango de zoom de hasta 200x al igual que una nueva interfaz al momento estar jugando con el zoom. Tenemos un zoom deslizable al igual que un sensor que permite una anti-diberación de rotación. Hablando de la fotografía nocturna tengo más ejemplos en mi review completo que ya está en el canal pero en general tenemos un resultado espectacular especialmente por la entrada del luz que está permitiendo un procesamiento bastante pero bastante rápido con un muy buen nivel de detalle no solamente en fotografías de 1x sino también saltando al 3.5 o al 10x. El P60 Pro también está incorporando una apertura física lo cual permite que el usuario de manera manual puede estar jugando con el desenfoque al igual que la entrada de luz por lo tanto está muy interesante eso. La primera vez que lo vimos fue en el tenemos por acá también una carga rápida de 88 watts cuando conecta su teléfono deja expresión a otro de aquí en la burbujita para que se active este modo turbo vas a poder tener 50% de carga en cerca de 10 minutos también tenemos una carga rápida inalámbrica y ojito porque el brick que viene incluido en tu teléfono viene con dos entradas una entrada USB al igual que una entrada tipo C para que tú puedas estar utilizando con otros accesorios. Ya sabes que en la Huawei app gallery vas a poder estar descargando ahora incluso aplicaciones de Google ya te estoy mostrando un par de tutoriales de eso pero hablando de mostrar te quiero mostrar más cosas del P60 Pro en mi review completo que tengo en mi canal por ahí te doy muchos más ejemplos al igual que una opinión muchísimo más explicada.,es,POS
2023-09-01,lo_bueno_de_huawei,58700,https://www.tiktok.com/@isaacbahamondes/video/7274016151129066758,"Huawei no puede trabajar con tecnología 5G, pero aún así lo hacen, explicación sencillita 🤗🤯💫",,True," Huawei es la empresa más inteligente del mercado. Huawei actualmente mantiene una restricción y bloqueo comercial. Por ello, no puede trabajar con tecnología 5G y en nuestro mercado no puede utilizar los servicios de Google. Pero aun así se salen con la suya. El año pasado presentaron la serie P50, esta viene con procesador Snapdragon pero solo con 4G. Y lo que hizo Huawei fue presentar una carcasa que le agrega tecnología 5G a ese celular. Ahora acaban de lanzar al Huawei Mate 60 Pro. Pero este si viene con tecnología 5G. Pero como lo hicieron si se supone que no pueden trabajar con tecnología 5G? Reestructurando un procesador. Huawei tomó el procesador Kirin 9000 de 2020 que si tiene 5G. A este procesador le bajó la velocidad de sus núcleos pero le agregó una nueva GPU. Con ello obtiene la arquitectura del Kirin 9000 pero con un rendimiento más actual y si. Tecnología 5G. Hoy seguro de que si el bloqueo continúa Huawei va a buscar otra manera de obtener redes 5G. Y por eso mismo.",es,NEG
2023-08-30,lo_bueno_de_huawei,2659,https://www.tiktok.com/@denek32yt/video/7273348681091337478,La nueva MateBook D14 2023 es una de las alternativas más potentes y ligeras de Huawei🔥 ,"#huawei,#matebook,#matebookd14,#matebookdseries,#laptop,#portatil,#fyp,#tipsdetecnología",True," Esta es la nueva Huawei Matebook de 14 2023, una de las alternativas más potentes y ligeras que tiene actualmente Huawei en el mercado. Esta nueva Matebook de 14 tiene en el corazón el procesador Intel Core i7 III generación, la compañía de los gráficos integrados Intel Iris Xe, 16GB de memory RAM y un terabyte de almacenamiento en formato SSD NVMe. Además de eso, tenemos una pantalla de 14 pulgadas con resolución Full HD, tiene certificación Qi Uverroline, Low Blue Light y Flictor Free para que nuestra vista no se canse y tengamos una experiencia visual super cómoda. Tenemos tecnología Bluetooth 5.1, soporte de redes Wi-Fi y dual banda y también Wi-Fi 6e con una potente antena MetaLine de 270 metros de transmisión. Es una antena bastante potente. Como siempre, recuerda que el análisis completo lo puedes encontrar en mi canal de YouTube, el costo oficial es de 29.999 pesos mexicanos. ¿Qué opinas? ¿Te comprarías la Matebook de 14 2023 o tienes otra alternativa?",es,POS
2021-05-13,lo_bueno_de_huawei,523,https://www.tiktok.com/@telcel/video/6961841493325647110,Huawei Watch Fit ¡es todo lo que necesitas! 💁‍♀️ ,"#TelcelLaMejorRed,#tecnologia,#Mamá,#smartwatch,#huawei,#fit",True," ¿No sabes por qué necesitas tu Huawei Watch Fit? Checa estas cuatro razones, ponle tu toque personal con tus fotos o los temas disponibles en la galería, checa las rutinas de ejercicios disponibles para que te mantengas activo donde sea que estés, detecta tu ritmo cardiaco y otras mediciones para ayudarte a cuidar tu salud, recibe notificaciones de llamadas, mensajes, agenda y mucho más, adquiere el tuyo en tercel.com diagonal tienda.",es,POS
